Mod:Item:MetaData, Localized Name
securitycraft:block_pocket_wall, Block Pocket Wall
securitycraft:block_pocket_manager, Block Pocket Manager
securitycraft:reinforced_stone_pressure_plate, Reinforced Stone Pressure Plate
securitycraft:reinforced_wooden_pressure_plate, Reinforced Wooden Pressure Plate
securitycraft:reinforced_bookshelf, Reinforced Bookshelf
securitycraft:reinforced_walls:0, Reinforced Cobblestone Wall
securitycraft:reinforced_walls:1, Reinforced Mossy Cobblestone Wall
securitycraft:reinforced_observer, Reinforced Observer
securitycraft:reinforced_redstone_lamp, Reinforced Redstone Lamp
securitycraft:reinforced_cobweb, Reinforced Cobweb
securitycraft:reinforced_grass, Reinforced Grass
securitycraft:reinforced_snow_block, Reinforced Snow Block
securitycraft:reinforced_ice, Reinforced Ice
securitycraft:reinforced_packed_ice, Reinforced Packed Ice
securitycraft:reinforced_mycelium, Reinfored Mycelium
securitycraft:reinforced_clay, Reinforced Clay
securitycraft:reinforced_nether_wart_block, Reinforced Nether Wart Block
securitycraft:reinforced_grass_path, Reinforced Grass Path
securitycraft:reinforced_stone_button, Reinforced Button
securitycraft:reinforced_wooden_button, Reinforced Button
securitycraft:reinforced_lever, Reinforced Lever
securitycraft:reinforced_hopper, Reinforced Hopper
securitycraft:projector, Projector
securitycraft:reinforced_cauldron, Reinforced Cauldron
securitycraft:stone_mine, 石头地雷
securitycraft:dirt_mine, 泥土地雷
securitycraft:cobblestone_mine, 圆石地雷
securitycraft:sand_mine, 沙子地雷
securitycraft:gravel_mine, 沙砾地雷
securitycraft:gold_mine, Gold Ore Mine
securitycraft:iron_mine, Iron Ore Mine
securitycraft:coal_mine, Coal Ore Mine
securitycraft:lapis_mine, Lapis Lazuli Ore Mine
securitycraft:diamond_mine, 钻石矿地雷
securitycraft:redstone_mine, Redstone Ore Mine
securitycraft:emerald_mine, Emerald Ore Mine
securitycraft:quartz_mine, Nether Quartz Ore Mine
securitycraft:furnace_mine, 熔炉地雷
securitycraft:codebreaker, 编码破坏器
securitycraft:door_indestructible_iron_item, 强化铁门
securitycraft:scanner_door_item, 安全门
securitycraft:universal_block_remover, 通用方块移除器
securitycraft:keycard_lv1, 一级身份卡
securitycraft:keycard_lv2, 二级身份卡
securitycraft:keycard_lv3, 三级身份卡
securitycraft:keycard_lv4, 四级身份卡
securitycraft:keycard_lv5, 五级身份卡
securitycraft:limited_use_keycard, 有限次数的身份卡
securitycraft:remote_access_mine, 远程地雷访问工具
securitycraft:remote_access_sentry, Sentry Remote Access Tool
securitycraft:bucket_f_water, 假水桶
securitycraft:bucket_f_lava, 假熔岩桶
securitycraft:universal_block_modifier, 通用方块修改器
securitycraft:redstone_module, 红石模块
securitycraft:whitelist_module, 白名单模块
securitycraft:blacklist_module, 黑名单模块
securitycraft:harming_module, 伤害模块
securitycraft:smart_module, 智能模块
securitycraft:storage_module, 储存模块
securitycraft:disguise_module, 伪装模块
securitycraft:speed_module, Speed Module
securitycraft:wire_cutters, 剪线钳
securitycraft:admin_tool, 管理员工具
securitycraft:keypad_item, 键盘（物品）
securitycraft:camera_monitor, 摄像头监视器
securitycraft:taser, 泰瑟枪
securitycraft:sc_manual, SecurityCraft 指南
securitycraft:universal_owner_changer, 通用所有者修改器
securitycraft:universal_block_reinforcer_lvl1, 通用方块强化器（一级）
securitycraft:universal_block_reinforcer_lvl2, 通用方块强化器（二级）
securitycraft:universal_block_reinforcer_lvl3, 通用方块强化器（三级）
securitycraft:briefcase, 公文包
securitycraft:universal_key_changer, 通用密锁变换器
securitycraft:taser_powered, 泰瑟枪
securitycraft:secret_sign_item, 安全告示牌
securitycraft:sentry, 战斗哨石
securitycraft:crystal_quartz_item, Crystal Quartz
securitycraft:keypad_door_item, Keypad Door
appliedenergistics2:quartz_ore, 赛特斯石英矿石
appliedenergistics2:charged_quartz_ore, 充能赛特斯石英矿石
appliedenergistics2:matrix_frame, 矩阵框架
appliedenergistics2:quartz_block, 赛特斯石英块
appliedenergistics2:quartz_pillar, 竖纹赛特斯石英块
appliedenergistics2:chiseled_quartz_block, 錾制赛特斯石英块
appliedenergistics2:quartz_glass, 石英玻璃
appliedenergistics2:quartz_vibrant_glass, 聚能石英玻璃
appliedenergistics2:quartz_fixture, 充能石英火把
appliedenergistics2:fluix_block, 福鲁伊克斯块
appliedenergistics2:sky_stone_block, 陨石
appliedenergistics2:smooth_sky_stone_block, 陨石块
appliedenergistics2:sky_stone_brick, 陨石石砖
appliedenergistics2:sky_stone_small_brick, 陨石砖块
appliedenergistics2:sky_stone_chest, 陨石箱子
appliedenergistics2:smooth_sky_stone_chest, 陨石块箱子
appliedenergistics2:sky_compass, 陨石罗盘
appliedenergistics2:grindstone, 石英磨具
appliedenergistics2:crank, 木质曲柄
appliedenergistics2:inscriber, 压印器
appliedenergistics2:wireless_access_point, ME无线访问点
appliedenergistics2:charger, 充能器
appliedenergistics2:tiny_tnt, 迷你TNT
appliedenergistics2:security_station, ME安全终端
appliedenergistics2:quantum_ring, ME量子环
appliedenergistics2:quantum_link, ME量子链接仓
appliedenergistics2:spatial_pylon, 空间塔
appliedenergistics2:spatial_io_port, 空间IO端口
appliedenergistics2:controller, ME控制器
appliedenergistics2:drive, ME驱动器
appliedenergistics2:chest, ME箱子
appliedenergistics2:interface, ME接口
appliedenergistics2:fluid_interface, ME流体接口
appliedenergistics2:cell_workbench, 元件工作台
appliedenergistics2:io_port, ME-IO端口
appliedenergistics2:condenser, 物质聚合器
appliedenergistics2:energy_acceptor, 能源接收器
appliedenergistics2:vibration_chamber, 谐振仓
appliedenergistics2:quartz_growth_accelerator, 晶体催生器
appliedenergistics2:energy_cell, 能源元件
appliedenergistics2:dense_energy_cell, 致密能源元件
appliedenergistics2:creative_energy_cell, 创造能源元件
appliedenergistics2:crafting_unit, 合成单元
appliedenergistics2:crafting_accelerator, 并行处理单元
appliedenergistics2:crafting_storage_1k, 1k合成存储器
appliedenergistics2:crafting_storage_4k, 4k合成存储器
appliedenergistics2:crafting_storage_16k, 16k合成存储器
appliedenergistics2:crafting_storage_64k, 64k合成存储器
appliedenergistics2:crafting_monitor, 合成监控器
appliedenergistics2:molecular_assembler, 分子装配室
appliedenergistics2:light_detector, 光亮探测器
appliedenergistics2:paint, tile.appliedenergistics2.paint.name
appliedenergistics2:sky_stone_stairs, 陨石楼梯
appliedenergistics2:smooth_sky_stone_stairs, 陨石块楼梯
appliedenergistics2:sky_stone_brick_stairs, 陨石石砖楼梯
appliedenergistics2:sky_stone_small_brick_stairs, 陨石砖块楼梯
appliedenergistics2:fluix_stairs, 福鲁伊克斯楼梯
appliedenergistics2:quartz_stairs, 赛特斯石英楼梯
appliedenergistics2:chiseled_quartz_stairs, 錾制赛特斯石英楼梯
appliedenergistics2:quartz_pillar_stairs, 竖纹赛特斯石英楼梯
appliedenergistics2:cable_bus, AE2线缆和（或）总线
appliedenergistics2:sky_stone_slab:0, 陨石台阶
appliedenergistics2:smooth_sky_stone_slab:0, 陨石块台阶
appliedenergistics2:sky_stone_brick_slab:0, 陨石石砖台阶
appliedenergistics2:sky_stone_small_brick_slab:0, 陨石砖块台阶
appliedenergistics2:fluix_slab:0, 福鲁伊克斯台阶
appliedenergistics2:quartz_slab:0, 赛特斯石英台阶
appliedenergistics2:chiseled_quartz_slab:0, 錾制赛特斯石英台阶
appliedenergistics2:quartz_pillar_slab:0, 竖纹赛特斯石英台阶
appliedenergistics2:certus_quartz_axe, 赛特斯石英斧
appliedenergistics2:certus_quartz_hoe, 赛特斯石英锄
appliedenergistics2:certus_quartz_spade, 赛特斯石英锹
appliedenergistics2:certus_quartz_pickaxe, 赛特斯石英镐
appliedenergistics2:certus_quartz_sword, 赛特斯石英剑
appliedenergistics2:certus_quartz_wrench, 赛特斯石英扳手
appliedenergistics2:certus_quartz_cutting_knife, 赛特斯石英切割刀
appliedenergistics2:nether_quartz_axe, 下界石英斧
appliedenergistics2:nether_quartz_hoe, 下界石英锄
appliedenergistics2:nether_quartz_spade, 下界石英锹
appliedenergistics2:nether_quartz_pickaxe, 下界石英镐
appliedenergistics2:nether_quartz_sword, 下界石英剑
appliedenergistics2:nether_quartz_wrench, 下界石英扳手
appliedenergistics2:nether_quartz_cutting_knife, 下界石英切割刀
appliedenergistics2:entropy_manipulator, 熵变机械臂
appliedenergistics2:wireless_terminal, 无线终端
appliedenergistics2:charged_staff, 充能手杖
appliedenergistics2:matter_cannon, 物质炮
appliedenergistics2:portable_cell, 便携元件
appliedenergistics2:color_applicator, 染色器
appliedenergistics2:biometric_card, 身份卡
appliedenergistics2:memory_card, 内存卡
appliedenergistics2:network_tool, 网络工具
appliedenergistics2:creative_storage_cell, 创造型ME存储元件
appliedenergistics2:view_cell, 显示元件
appliedenergistics2:storage_cell_1k, 1k-ME存储元件
appliedenergistics2:storage_cell_4k, 4k-ME存储元件
appliedenergistics2:storage_cell_16k, 16k-ME存储元件
appliedenergistics2:storage_cell_64k, 64k-ME存储元件
appliedenergistics2:fluid_storage_cell_1k, 1k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_4k, 4k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_16k, 16k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_64k, 64k-ME流体存储元件
appliedenergistics2:spatial_storage_cell_2_cubed, 2³-空间存储元件
appliedenergistics2:spatial_storage_cell_16_cubed, 16³-空间存储元件
appliedenergistics2:spatial_storage_cell_128_cubed, 128³-空间存储元件
appliedenergistics2:facade:0, 线缆伪装板 - 石头
appliedenergistics2:facade:0, 线缆伪装板 - 花岗岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制花岗岩
appliedenergistics2:facade:0, 线缆伪装板 - 闪长岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制闪长岩
appliedenergistics2:facade:0, 线缆伪装板 - 安山岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制安山岩
appliedenergistics2:facade:0, 线缆伪装板 - 草方块
appliedenergistics2:facade:0, 线缆伪装板 - 泥土
appliedenergistics2:facade:0, 线缆伪装板 - 砂土
appliedenergistics2:facade:0, 线缆伪装板 - 灰化土
appliedenergistics2:facade:0, 线缆伪装板 - 圆石
appliedenergistics2:facade:0, 线缆伪装板 - 橡木木板
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木板
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木板
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木板
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木板
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木木板
appliedenergistics2:facade:0, 线缆伪装板 - 基岩
appliedenergistics2:facade:0, 线缆伪装板 - 沙子
appliedenergistics2:facade:0, 线缆伪装板 - 红沙
appliedenergistics2:facade:0, 线缆伪装板 - 沙砾
appliedenergistics2:facade:0, 线缆伪装板 - 金矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铁矿石
appliedenergistics2:facade:0, 线缆伪装板 - 煤矿石
appliedenergistics2:facade:0, 线缆伪装板 - 橡木
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木
appliedenergistics2:facade:0, 线缆伪装板 - 橡树树叶
appliedenergistics2:facade:0, 线缆伪装板 - 云杉树叶
appliedenergistics2:facade:0, 线缆伪装板 - 白桦树叶
appliedenergistics2:facade:0, 线缆伪装板 - 丛林树叶
appliedenergistics2:facade:0, 线缆伪装板 - 海绵
appliedenergistics2:facade:0, 线缆伪装板 - 湿海绵
appliedenergistics2:facade:0, 线缆伪装板 - 玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 青金石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 青金石块
appliedenergistics2:facade:0, 线缆伪装板 - 砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 錾制砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 平滑砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 白色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 橙色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 品红色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 黄色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 灰色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 青色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 紫色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 棕色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 绿色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 红色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 黑色羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 金块
appliedenergistics2:facade:0, 线缆伪装板 - 铁块
appliedenergistics2:facade:0, 线缆伪装板 - 砖块
appliedenergistics2:facade:0, 线缆伪装板 - TNT
appliedenergistics2:facade:0, 线缆伪装板 - 橡木书架
appliedenergistics2:facade:0, 线缆伪装板 - 苔石
appliedenergistics2:facade:0, 线缆伪装板 - 黑曜石
appliedenergistics2:facade:0, 线缆伪装板 - 钻石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 钻石块
appliedenergistics2:facade:0, 线缆伪装板 - 工作台
appliedenergistics2:facade:0, 线缆伪装板 - 红石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 冰
appliedenergistics2:facade:0, 线缆伪装板 - 雪
appliedenergistics2:facade:0, 线缆伪装板 - 粘土块
appliedenergistics2:facade:0, 线缆伪装板 - 南瓜
appliedenergistics2:facade:0, 线缆伪装板 - 地狱岩
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂沙
appliedenergistics2:facade:0, 线缆伪装板 - 荧石
appliedenergistics2:facade:0, 线缆伪装板 - 南瓜灯
appliedenergistics2:facade:0, 线缆伪装板 - 白色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 橙色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 品红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黄色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 灰色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 青色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 紫色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 棕色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 绿色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 红色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 黑色染色玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 石头怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 圆石怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖怪物蛋
appliedenergistics2:facade:0, 线缆伪装板 - 石砖
appliedenergistics2:facade:0, 线缆伪装板 - 苔石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石砖
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 蘑菇
appliedenergistics2:facade:0, 线缆伪装板 - 西瓜
appliedenergistics2:facade:0, 线缆伪装板 - 菌丝
appliedenergistics2:facade:0, 线缆伪装板 - 地狱砖
appliedenergistics2:facade:0, 线缆伪装板 - 末地石
appliedenergistics2:facade:0, 线缆伪装板 - 红石灯
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 绿宝石块
appliedenergistics2:facade:0, 线缆伪装板 - 红石块
appliedenergistics2:facade:0, 线缆伪装板 - 下界石英矿石
appliedenergistics2:facade:0, 线缆伪装板 - 石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹石英块
appliedenergistics2:facade:0, 线缆伪装板 - 白色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 橙色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 品红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 灰色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 青色陶瓦
appliedenergistics2:facade:0, 线缆伪装板 - 紫色陶瓦
